myear,price,transmission,km,Color,Drive Type,Doors,Length,Width,Height,Wheel Base,brand,fuel
2017,522000.0,manual,41482.0,silver,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2017,521000.0,manual,19428.0,brown,fwd,5.0,3746.0,1647.0,1535.0,2400.0,tata,petrol
2012,353000.0,manual,59532.0,blue,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2013,440000.0,manual,84867.0,grey,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,diesel
2012,363000.0,automatic,54791.0,maroon,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2018,606000.0,manual,97814.0,maroon,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,diesel
2014,292000.0,manual,49557.0,grey,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2015,252000.0,manual,96583.0,blue,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2021,804000.0,manual,12740.0,grey,fwd,5.0,3990.0,1755.0,1523.0,2501.0,tata,petrol
2018,495000.0,manual,21866.0,green,fwd,5.0,3746.0,1647.0,1535.0,2400.0,tata,petrol
2019,532000.0,automatic,37478.0,brown,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,petrol
2022,909000.0,manual,9930.0,black,fwd,5.0,3990.0,1755.0,1523.0,2501.0,tata,petrol
2017,387000.0,automatic,41684.0,grey,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,petrol
2022,820000.0,automatic,420.0,grey,fwd,5.0,3805.0,1680.0,1520.0,2450.0,hyundai,petrol
2015,583000.0,manual,55138.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2021,1165000.0,automatic,25959.0,brown,fwd,5.0,3995.0,1790.0,1640.0,2500.0,toyota,petrol
2018,927000.0,automatic,42605.0,white,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2021,1825000.0,automatic,10692.0,black,fwd,5.0,4300.0,1790.0,1635.0,2610.0,hyundai,petrol
2019,1092000.0,manual,32281.0,white,fwd,5.0,3995.0,1770.0,1605.0,2500.0,hyundai,diesel
2021,578000.0,manual,3225.0,brown,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,petrol
2012,340000.0,manual,62631.0,grey,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2014,617000.0,manual,34276.0,white,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2017,357000.0,manual,35729.0,maroon,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,petrol
2018,673000.0,automatic,95241.0,red,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2021,1109000.0,manual,13210.0,maroon,fwd,5.0,3995.0,1775.0,1505.0,2580.0,hyundai,petrol
2021,900000.0,manual,21265.0,foliage green,fwd,5.0,3993.0,1811.0,1606.0,2498.0,tata,petrol
2017,700000.0,manual,185398.0,white,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,diesel
2013,365000.0,manual,40015.0,maroon,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,diesel
2019,630000.0,manual,43417.0,grey,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2019,1150000.0,automatic,80252.0,brave khaki,fwd,5.0,4445.0,1775.0,1700.0,2740.0,maruti,petrol
2012,220000.0,manual,75148.0,golden,fwd,5.0,3445.0,1515.0,1475.0,2360.0,maruti,petrol
2021,1025000.0,manual,40000.0,grey,fwd,5.0,4395.0,1735.0,1690.0,2740.0,maruti,petrol
2006,90000.0,manual,89000.0,silver,fwd,4.0,3335.0,1440.0,1405.0,2175.0,maruti,petrol
2017,470000.0,manual,125139.0,white,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,diesel
2016,500000.0,manual,113224.0,silver,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,diesel
2017,780000.0,manual,78000.0,blue,fwd,5.0,3994.0,1811.0,1607.0,2498.0,tata,diesel
2009,295000.0,manual,73601.0,silver,fwd,5.0,3760.0,1690.0,1530.0,2390.0,maruti,diesel
2019,1600000.0,manual,25645.0,polar white,fwd,5.0,4270.0,1780.0,1665.0,2590.0,hyundai,petrol
2013,349082.0,manual,169285.0,urban titanium metallic,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,diesel
2018,500000.0,automatic,43292.0,red,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2016,795000.0,manual,98000.0,white,fwd,5.0,4296.0,1695.0,1685.0,2740.0,maruti,diesel
2020,2560000.0,manual,45000.0,white,rwd,5.0,4735.0,1830.0,1795.0,2750.0,toyota,diesel
2017,650000.0,manual,80839.0,red,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2019,825000.0,manual,38000.0,white,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,diesel
2008,220000.0,manual,33100.0,grey,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,petrol
2017,525000.0,manual,66284.0,ray blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2010,265000.0,manual,88713.0,metallic sunlight copper,fwd,5.0,3760.0,1690.0,1530.0,2390.0,maruti,petrol
2021,1170000.0,automatic,14298.0,white,fwd,5.0,4300.0,1785.0,1595.0,2600.0,maruti,petrol
2018,705000.0,automatic,75358.0,white,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,diesel
2010,350000.0,manual,93275.0,habanero red,fwd,4.0,4420.0,1695.0,1480.0,2550.0,honda,petrol
2010,775000.0,manual,176292.0,silver,fwd,5.0,4580.0,1770.0,1755.0,2750.0,toyota,diesel
2012,325000.0,manual,82000.0,golden,fwd,5.0,3995.0,1710.0,1505.0,2525.0,hyundai,diesel
2007,145000.0,manual,120869.0,silver,fwd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,petrol
2016,1075000.0,automatic,80000.0,white,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,diesel
2014,285000.0,manual,44562.0,red,fwd,5.0,3495.0,1550.0,1500.0,2380.0,hyundai,petrol
2018,1095000.0,automatic,51609.0,black,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,diesel
2015,675000.0,manual,138000.0,grey,fwd,5.0,4265.0,1695.0,1685.0,2740.0,maruti,diesel
2011,285000.0,manual,77000.0,white,fwd,5.0,3940.0,1710.0,1505.0,2525.0,hyundai,petrol
2013,207842.0,manual,106028.0,grey,fwd,5.0,3395.0,1490.0,1475.0,2360.0,maruti,petrol
2022,1575000.0,manual,640.0,brown,fwd,4.0,4549.0,1748.0,1489.0,2600.0,honda,petrol
2021,950000.0,manual,77451.0,diamond white,rwd,5.0,3995.0,1745.0,1880.0,2680.0,mahindra,diesel
2020,2750000.0,manual,105000.0,grey,rwd,5.0,4735.0,1830.0,1795.0,2750.0,toyota,diesel
2015,532531.0,manual,204124.0,white,fwd,4.0,4265.0,1695.0,1510.0,2550.0,toyota,diesel
2016,400000.0,manual,76595.0,twilight blue - hyundai grand i10,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,diesel
2019,1000000.0,automatic,8179.0,vermont red,fwd,5.0,3994.0,1811.0,1607.0,2498.0,tata,petrol
2014,360000.0,automatic,44594.0,glistening grey,fwd,5.0,3715.0,1635.0,1565.0,2425.0,maruti,petrol
2012,360000.0,manual,116000.0,silver,fwd,5.0,3775.0,1680.0,1620.0,2360.0,maruti,diesel
2019,875000.0,manual,40144.0,white,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,diesel
2013,350000.0,manual,70000.0,grey,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,diesel
2013,560000.0,manual,34000.0,grey,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,diesel
2014,550000.0,manual,116734.0,brown,fwd,5.0,4386.0,1683.0,1603.0,2652.0,honda,diesel
2018,800000.0,manual,90000.0,white,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,diesel
2017,1150000.0,automatic,65000.0,white,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,diesel
2011,720000.0,manual,82000.0,grey,fwd,5.0,4580.0,1770.0,1755.0,2750.0,toyota,diesel
2019,1000000.0,automatic,58045.0,pearl arctic white,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2016,580000.0,manual,101218.0,polar white,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2008,115000.0,manual,101800.0,carbon black,fwd,4.0,3988.0,1620.0,1540.0,2450.0,tata,diesel
2019,989000.0,manual,54121.0,white,fwd,5.0,3995.0,1821.0,1627.0,2600.0,mahindra,diesel
2017,441000.0,manual,54565.0,grey,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2016,456000.0,manual,64742.0,orange,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,diesel
2015,548000.0,manual,80088.0,white,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,diesel
2019,1059000.0,automatic,70660.0,white,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2018,617000.0,manual,77321.0,black,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2018,807000.0,manual,41728.0,blue,fwd,5.0,3995.0,1760.0,1555.0,2570.0,hyundai,petrol
2014,349000.0,manual,50483.0,maroon,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2021,1488000.0,manual,51093.0,maroon,4wd,3.0,3985.0,1855.0,1855.0,2450.0,mahindra,diesel
2018,888000.0,manual,58949.0,red,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2021,829000.0,manual,27805.0,grey,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2016,413000.0,manual,33684.0,red,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2013,384000.0,manual,44880.0,maroon,fwd,4.0,3595.0,1495.0,1700.0,2400.0,maruti,petrol
2018,406000.0,manual,53649.0,grey,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,petrol
2021,737000.0,manual,16558.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2021,2150000.0,automatic,34624.0,grey,fwd,5.0,4598.0,1894.0,1706.0,2741.0,tata,diesel
2017,422000.0,automatic,27696.0,purple,fwd,5.0,3545.0,1515.0,1475.0,2360.0,maruti,petrol
2017,702000.0,manual,69468.0,silver,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,diesel
2021,967000.0,manual,8992.0,grey,fwd,5.0,3990.0,1755.0,1523.0,2501.0,tata,diesel
2018,641000.0,manual,68257.0,red,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2020,715000.0,manual,33168.0,grey,fwd,4.0,3995.0,1695.0,1501.0,2470.0,honda,petrol
2020,1187000.0,manual,37138.0,grey,fwd,5.0,3995.0,1770.0,1605.0,2500.0,hyundai,petrol
2021,1257000.0,automatic,34487.0,grey,fwd,5.0,3993.0,1811.0,1606.0,2498.0,tata,petrol
2018,511000.0,manual,30348.0,grey,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,petrol
2016,850000.0,manual,132942.0,grey,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2018,850000.0,manual,82400.0,red,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2018,760000.0,automatic,87357.0,brown,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,diesel
2020,799000.0,manual,35800.0,white,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2015,645000.0,manual,95736.0,silver,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,diesel
2010,230000.0,manual,90691.0,monarch red,fwd,5.0,4413.0,1703.0,1550.0,2520.0,tata,diesel
2022,450000.0,manual,15725.0,red,fwd,5.0,3445.0,1515.0,1475.0,2360.0,maruti,petrol
2009,269525.0,manual,150134.0,pearl met. arctic white,2wd,4.0,4160.0,1690.0,1530.0,2390.0,maruti,diesel
2018,630000.0,manual,34546.0,silver,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2021,1149000.0,manual,18800.0,silver,fwd,4.0,4549.0,1748.0,1489.0,2600.0,honda,petrol
2016,2900000.0,automatic,76556.0,silver,rwd,5.0,4795.0,1855.0,1835.0,2745.0,toyota,diesel
2017,580000.0,manual,106306.0,white,fwd,5.0,3995.0,1760.0,1555.0,2570.0,hyundai,petrol
2017,900000.0,manual,60572.0,white,awd,5.0,4788.0,1900.0,1785.0,2850.0,tata,diesel
2022,980000.0,manual,2928.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2019,1250000.0,manual,33800.0,white,fwd,5.0,4270.0,1780.0,1665.0,2590.0,hyundai,petrol
2017,750000.0,manual,45000.0,red,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2015,945000.0,manual,68000.0,white,rwd,5.0,4655.0,1965.0,1922.0,2650.0,tata,diesel
2011,300000.0,manual,143120.0,metallic silky silver,fwd,5.0,3760.0,1690.0,1530.0,2390.0,maruti,diesel
2017,600001.0,manual,105433.0,grey,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,diesel
2016,700000.0,manual,44846.0,pearl arctic white,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,diesel
2013,180000.0,manual,124452.0,jet silver,fwd,5.0,3795.0,1695.0,1550.0,2470.0,tata,diesel
2021,1100000.0,manual,34005.0,artic white,fwd,5.0,4445.0,1775.0,1700.0,2740.0,maruti,petrol
2014,535000.0,manual,86119.0,grey,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,diesel
2020,1000000.0,manual,64092.0,rediant red metallic,fwd,4.0,4549.0,1748.0,1489.0,2600.0,honda,petrol
2019,520000.0,manual,43199.0,blue,fwd,5.0,3700.0,1690.0,1595.0,2435.0,maruti,petrol
2018,670000.0,manual,46241.0,silky silver,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,petrol
2017,524000.0,manual,30208.0,grey,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2018,890000.0,manual,63215.0,white,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2022,851000.0,manual,16866.0,maroon,fwd,5.0,3990.0,1755.0,1523.0,2501.0,tata,petrol
2018,499000.0,manual,41000.0,grey,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2017,400000.0,automatic,31000.0,grey,fwd,5.0,3715.0,1635.0,1565.0,2425.0,maruti,petrol
2015,549000.0,manual,64000.0,black,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,diesel
2015,349000.0,manual,52000.0,s beige,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,diesel
2021,725000.0,manual,17000.0,red,fwd,5.0,3995.0,1775.0,1505.0,2580.0,hyundai,petrol
2018,1150000.0,manual,64000.0,red,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2017,624000.0,manual,24000.0,brown,fwd,5.0,3999.0,1734.0,1601.0,2555.0,honda,petrol
2012,250000.0,manual,50000.0,brown,fwd,5.0,3900.0,1695.0,1535.0,2500.0,honda,petrol
2022,995000.0,manual,7000.0,white,rwd,5.0,3995.0,1795.0,1817.0,2680.0,mahindra,diesel
2018,750000.0,manual,58000.0,white,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,petrol
2019,495000.0,manual,40000.0,blue,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,petrol
2017,550000.0,manual,55000.0,red,fwd,5.0,3999.0,1734.0,1601.0,2555.0,honda,diesel
2012,161000.0,manual,67000.0,white,fwd,5.0,3495.0,1550.0,1500.0,2380.0,hyundai,petrol
2015,390000.0,manual,55000.0,red,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,diesel
2018,415000.0,manual,44014.0,orange,fwd,5.0,3700.0,1690.0,1595.0,2435.0,maruti,petrol
2018,375000.0,manual,68000.0,grey,fwd,5.0,3610.0,1645.0,1560.0,2400.0,hyundai,petrol
2004,90000.0,manual,36000.0,grey,fwd,5.0,3535.0,1495.0,1405.0,2335.0,maruti,petrol
2017,375000.0,automatic,27000.0,grey,fwd,5.0,3715.0,1635.0,1565.0,2425.0,maruti,petrol
2011,225000.0,manual,69000.0,white,2wd,5.0,3900.0,1695.0,1535.0,2500.0,honda,petrol
2016,325000.0,manual,52000.0,silver,fwd,4.0,3595.0,1475.0,1700.0,2400.0,maruti,petrol
2013,235000.0,manual,70000.0,silver,fwd,5.0,3995.0,1710.0,1505.0,2525.0,hyundai,diesel
2018,560000.0,manual,33212.0,modern steel metallic,fwd,4.0,3995.0,1695.0,1501.0,2470.0,honda,diesel
2018,450000.0,manual,46195.0,red,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2017,400000.0,manual,71163.0,flamboyant red,fwd,5.0,3675.0,1715.0,1655.0,2385.0,mahindra,diesel
2009,197112.0,manual,71163.0,silver,2wd,4.0,4160.0,1690.0,1530.0,2390.0,maruti,petrol
2015,300000.0,manual,22611.0,silver,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2013,260000.0,manual,99409.0,metallic torque blue,fwd,5.0,3850.0,1695.0,1530.0,2430.0,maruti,petrol
2010,144999.0,manual,49000.0,red,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2017,489999.0,manual,45000.0,silver,rwd,5.0,3995.0,1835.0,1826.0,2680.0,mahindra,diesel
2021,889999.0,manual,12000.0,blue,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,petrol
2015,399999.0,manual,45000.0,red,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2016,899000.0,manual,51000.0,white,awd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2022,2100000.0,manual,13400.0,black,fwd,5.0,4598.0,1894.0,1706.0,2741.0,tata,diesel
2014,245000.0,manual,45000.0,star dust,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2009,95000.0,manual,50000.0,red,fwd,5.0,3600.0,1475.0,1595.0,2360.0,maruti,petrol
2010,175000.0,manual,45000.0,red,fwd,5.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2017,700000.0,manual,39000.0,grey,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2014,215000.0,manual,64000.0,beige,fwd,4.0,3585.0,1595.0,1550.0,2380.0,hyundai,petrol
2018,700000.0,automatic,22900.0,white,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2017,750000.0,automatic,41000.0,white,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2018,685000.0,manual,37000.0,grey,fwd,5.0,3999.0,1734.0,1601.0,2555.0,honda,petrol
2012,310000.0,manual,60000.0,other,fwd,4.0,4370.0,1700.0,1475.0,2570.0,hyundai,diesel
2012,235000.0,manual,60000.0,grey,fwd,5.0,3610.0,1680.0,1500.0,2345.0,honda,petrol
2017,574999.0,manual,38000.0,grey,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2016,485001.0,automatic,45000.0,blue,fwd,5.0,3995.0,1745.0,1510.0,2520.0,maruti,petrol
2017,714999.0,manual,45000.0,yellow,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2014,455000.0,manual,64400.0,maroon,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,diesel
2019,440000.0,manual,50000.0,red,fwd,5.0,3840.0,1735.0,1530.0,2450.0,maruti,petrol
2018,790000.0,manual,35000.0,blue,fwd,5.0,4300.0,1785.0,1595.0,2600.0,maruti,diesel
2017,598000.0,manual,25000.0,brown,fwd,5.0,3999.0,1734.0,1601.0,2555.0,honda,petrol
2019,850000.0,automatic,21000.0,red,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2013,245000.0,manual,48000.0,black,fwd,4.0,3990.0,1680.0,1505.0,2405.0,honda,petrol
2016,425000.0,manual,45000.0,white,fwd,5.0,3985.0,1734.0,1505.0,2570.0,hyundai,petrol
2018,625000.0,automatic,31000.0,brown,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2017,724000.0,manual,49000.0,silver,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2015,478000.0,manual,54000.0,white,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2010,260000.0,manual,60000.0,brown,fwd,4.0,4420.0,1695.0,1480.0,2550.0,honda,petrol
2014,300000.0,manual,20000.0,red,fwd,5.0,3610.0,1680.0,1500.0,2345.0,honda,petrol
2010,210000.0,manual,60000.0,gray,fwd,5.0,3760.0,1690.0,1530.0,2390.0,maruti,petrol
2020,839000.0,manual,30000.0,white,rwd,5.0,3995.0,1745.0,1880.0,2680.0,mahindra,diesel
2019,755000.0,manual,35000.0,grey,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2018,845000.0,automatic,17000.0,red,fwd,4.0,4440.0,1729.0,1475.0,2600.0,hyundai,petrol
2019,650000.0,manual,16000.0,blue,fwd,5.0,3994.0,1811.0,1607.0,2498.0,tata,petrol
2009,180000.0,manual,50000.0,other,fwd,5.0,3760.0,1690.0,1530.0,2390.0,maruti,petrol
2012,400000.0,manual,60000.0,white,awd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2013,415000.0,manual,45166.0,white,fwd,4.0,4440.0,1695.0,1485.0,2550.0,honda,petrol
2016,485000.0,manual,29000.0,grey,fwd,4.0,4375.0,1700.0,1475.0,2570.0,hyundai,petrol
2015,475000.0,manual,42000.0,red,fwd,4.0,4375.0,1700.0,1475.0,2570.0,hyundai,petrol
2008,150000.0,manual,40000.0,red,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,petrol
2017,775000.0,manual,27000.0,red,fwd,4.0,4570.0,1800.0,1465.0,2700.0,hyundai,petrol
2018,700000.0,manual,20000.0,other,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2008,120000.0,manual,78594.0,other,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,petrol
2015,325000.0,manual,40000.0,grey,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2012,199003.0,manual,17000.0,silver,fwd,4.0,4250.0,1670.0,1370.0,2440.0,hyundai,petrol
2009,295000.0,manual,63000.0,golden,fwd,4.0,4950.0,1845.0,1475.0,2800.0,honda,petrol
2021,685000.0,manual,7500.0,grey,fwd,5.0,3995.0,1775.0,1505.0,2580.0,hyundai,petrol
2015,455000.0,manual,39000.0,silver,fwd,4.0,4375.0,1700.0,1475.0,2570.0,hyundai,petrol
2018,450000.0,manual,55000.0,brown,fwd,4.0,3992.0,1677.0,1537.0,2450.0,tata,diesel
2018,655000.0,manual,75000.0,white,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2017,580000.0,manual,12100.0,black,fwd,4.0,4375.0,1700.0,1475.0,2570.0,hyundai,petrol
2013,220000.0,manual,50000.0,other,fwd,5.0,3795.0,1695.0,1550.0,2470.0,tata,diesel
2020,799001.0,manual,35000.0,white,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2020,465000.0,manual,21000.0,blue,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2013,299300.0,manual,35600.0,purple,fwd,4.0,4375.0,1700.0,1475.0,2570.0,hyundai,petrol
2013,260000.0,manual,33000.0,golden,fwd,5.0,3655.0,1620.0,1675.0,2435.0,maruti,petrol
2014,615000.0,manual,65120.0,black,fwd,5.0,4585.0,1890.0,1785.0,2700.0,mahindra,diesel
2019,465000.0,manual,29204.0,silver,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2018,680000.0,manual,90000.0,red,fwd,5.0,3995.0,1790.0,1640.0,2500.0,maruti,diesel
2019,695000.0,manual,35000.0,blue,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2018,410000.0,manual,10000.0,white,fwd,5.0,3765.0,1660.0,1520.0,2425.0,hyundai,petrol
2012,230000.0,manual,47000.0,blue,fwd,5.0,3610.0,1680.0,1500.0,2345.0,honda,petrol
2014,400000.0,manual,60000.0,silver,fwd,4.0,3995.0,1695.0,1555.0,2430.0,maruti,petrol
2008,120000.0,manual,30000.0,silver,fwd,5.0,3565.0,1525.0,1590.0,2380.0,hyundai,petrol
2018,579000.0,manual,27000.0,blue,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2015,700000.0,manual,40000.0,gray,4wd,4.0,5118.0,1850.0,1874.0,3040.0,mahindra,diesel
2015,600000.0,manual,15000.0,white,rwd,5.0,3995.0,1835.0,1826.0,2680.0,mahindra,diesel
2021,930000.0,manual,10000.0,other,fwd,5.0,3995.0,1821.0,1627.0,2600.0,mahindra,petrol
2022,1225000.0,manual,5000.0,green,fwd,5.0,3993.0,1811.0,1606.0,2498.0,tata,diesel
2012,160000.0,manual,50000.0,other,fwd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,petrol
2014,295000.0,manual,34000.0,blue,fwd,5.0,3636.0,1475.0,1670.0,2400.0,maruti,petrol
2014,300000.0,automatic,40000.0,white,fwd,5.0,3715.0,1635.0,1565.0,2425.0,maruti,petrol
2016,735000.0,manual,54000.0,red,fwd,5.0,4270.0,1780.0,1630.0,2590.0,hyundai,diesel
2015,525000.0,manual,80000.0,white,fwd,5.0,4300.0,1785.0,1595.0,2600.0,maruti,diesel
2014,269000.0,manual,53000.0,black,fwd,4.0,3995.0,1660.0,1520.0,2425.0,hyundai,diesel
2019,870000.0,automatic,120000.0,red,rwd,5.0,3995.0,1835.0,1826.0,2680.0,mahindra,diesel
2016,276565.0,manual,57430.0,silver,fwd,5.0,3599.0,1495.0,1700.0,2400.0,maruti,petrol
2017,640000.0,manual,53000.0,white,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2003,50000.0,manual,70000.0,other,fwd,5.0,3535.0,1495.0,1405.0,2335.0,maruti,petrol
2018,340000.0,manual,40000.0,white,fwd,5.0,3991.0,1740.0,1540.0,2630.0,mahindra,diesel
2012,299000.0,manual,72850.0,silver,2wd,4.0,4160.0,1690.0,1530.0,2390.0,maruti,petrol
2014,375000.0,manual,50000.0,black,fwd,4.0,4440.0,1695.0,1495.0,2600.0,honda,petrol
2012,300000.0,manual,30000.0,gray,2wd,4.0,4160.0,1690.0,1530.0,2390.0,maruti,diesel
2010,200000.0,manual,80000.0,silver,fwd,4.0,4490.0,1735.0,1550.0,2500.0,maruti,petrol
2003,55000.0,manual,60000.0,blue,2wd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,petrol
2009,150000.0,manual,50000.0,silver,fwd,5.0,3760.0,1690.0,1530.0,2390.0,maruti,petrol
2010,130000.0,manual,90000.0,white,fwd,5.0,3495.0,1475.0,1460.0,2360.0,maruti,petrol
2019,725000.0,manual,35000.0,grey,fwd,4.0,4490.0,1730.0,1485.0,2650.0,maruti,petrol
2016,365000.0,automatic,90000.0,other,fwd,5.0,3636.0,1475.0,1670.0,2400.0,maruti,petrol
2009,150000.0,manual,25000.0,red,fwd,5.0,3775.0,1680.0,1620.0,2360.0,maruti,petrol
2012,400000.0,manual,120000.0,white,fwd,4.0,4370.0,1700.0,1475.0,2570.0,hyundai,diesel
2019,550000.0,automatic,30000.0,brown,fwd,4.0,3995.0,1735.0,1515.0,2450.0,maruti,petrol
